"rating","date","content","title","variant","images","verified","author","product","url"
"5.0","15-Jul-2020","Perfect condition! Works great! I love this version over the regular switch because it’s lighter and easier to use on the go.","Switch Lite for Life!","Color: Gray Style: Lite Console","https://images-na.ssl-images-amazon.com/images/I/717LJh8l-LL._SY88.jpg","Verified Purchase","Jamie Jones","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","29-Dec-2019","Bought this for my son for Christmas and he hasn't stopped playing it!  Works perfect!","Son loves it!","Color: Gray Style: Lite Console","","Verified Purchase","MRA","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","11-Apr-2020","Love it, totally worth the money","Really enjoyable","Color: Turquoise Style: Lite Console","","Verified Purchase","Nadine","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","29-Jan-2020","Great item","Great item","Color: Gray Style: w/ 256GB Memory Card","","Verified Purchase","2012Olivares","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","07-Jan-2020","Love it!","Awesome","Color: Turquoise Style: Lite Console","","Verified Purchase","Rainbow Quartz Love","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm105?ie=UTF8&pageNumber=105&reviewerType=all_reviews
"
"5.0","21-Sep-2019","Now I can play anywhere I go","Came on time","Color: Gray Style: Lite Console","","Verified Purchase","Hector esquivel","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","01-May-2020","Arrived perfect and a few days sooner than expected!","Perfect for small hands/women!","Color: Turquoise Style: Lite Console","","Verified Purchase","Brandi Brown","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","06-Mar-2020","Perfect condition","Thumbs up.","Color: Gray Style: Lite Console","","Verified Purchase","Soribel Martinez","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"1.0","28-May-2020","The box had already been opened.. And the charger doesn't work. I shouldve ordered through gamestop.","KEEP LOOKING","Color: Turquoise Style: Lite Console","","Verified Purchase","Stefani Chante'","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","14-Dec-2019","In love with my switch i received it","Switch","Color: Turquoise Style: Lite Console","","Verified Purchase","Elba roman","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","03-Oct-2020","My Nintendo switch lite is awesome I love it the only thing I don't like is that it came in a box with no bubble wrap besides that everything is good","Coral switch","Color: Coral Style: Lite Console","https://images-na.ssl-images-amazon.com/images/I/61Ck85XjPYL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/7181kqSfdtL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/71khNG5qtmL._SY88.jpg","Verified Purchase","ruben","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","24-Apr-2020","I love it. It's easy to handle and true to size. Not to big so it fits perfectly in my small hands. Battery life is amazing. I love dark mode which helps at night.  Thank you so much!","Amazing company","Color: Coral Style: Lite Console","","Verified Purchase","tiarra lane","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"3.0","26-Nov-2019","Joystick drift the 2day of use man","Not worth it just buy the non lite B","Color: Turquoise Style: Lite Console","","Verified Purchase","KermitTheFrog","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","18-Oct-2020","😃🥰💗💗💗💗!I LOVE THIS THING! DEFENTLY HAVE TO GET USED TO IT! 💗💗💗💗😃🥰","🛍️ SHOPPING DIVA 🛍️","Color: Turquoise Style: Lite Console","","Verified Purchase","PAMELA R. POSTON","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"1.0","21-Jan-2020","This item is not working properly","Defective","Color: Yellow Style: w/ 64GB Memory Card","","Verified Purchase","Quin","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm106?ie=UTF8&pageNumber=106&reviewerType=all_reviews
"
"5.0","11-Dec-2019","Present","Great","Color: Turquoise Style: Lite Console","","Verified Purchase","Amazon Customer","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"4.0","23-Dec-2019","Great product.  Disappointed I didn’t get the rebate.","Good","Color: Gray Style: Lite Console","","Verified Purchase","Erica Rosario","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","06-Jun-2020","As promised","As promised","Color: Gray Style: Lite Console","","Verified Purchase","Desmond","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","31-Oct-2019","Amazing","Amazing","Color: Turquoise Style: Lite Console","","Verified Purchase","Bryce C","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","27-Apr-2020","i got it for my gf and she loves it. she loves playing animal crossing on it","perfect","Color: Coral Style: Lite Console","","Verified Purchase","Yael","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","03-May-2020","came in great condition, using it for animal crossing :)","fun","Color: Gray Style: Lite Console","","Verified Purchase","Amazon Customer","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","17-May-2020","My nephew loved it, he wont put it down","Great Product","Color: Yellow Style: Lite Console","","Verified Purchase","Brandin Jones","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","30-Nov-2019","Great product! Arrived quickly!","Awesome product!","Color: Turquoise Style: Lite Console","","Verified Purchase","Hannah","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","25-Apr-2020","came very quickly! Def smaller than a regular switch but it's lighter and super cute! Great for kids or adults especially if you already have a switch in the house!","An excellent handheld","Color: Turquoise Style: Lite Console","","Verified Purchase","Sydnee Wilson","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","15-Jan-2020","Love the color and the battery life. It was a gift for my youngest who wanted a switch like his older brother, but didn't need to dock it to the TV.","Love it","Color: Turquoise Style: Lite Console","","Verified Purchase","NyCEraz","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm107?ie=UTF8&pageNumber=107&reviewerType=all_reviews
"
"5.0","11-May-2020","Love it thanks soo much","Switch lite","Color: Gray Style: Lite Console","","Verified Purchase","fredrica","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","09-Jan-2020","Purchased this for.my daughter for Christmas. She loves it. Has been Ble to find many very inexpensive doe loadable games for it as well.","Nitindo switch","Color: Turquoise Style: Lite Console","","Verified Purchase","TK","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","20-Jan-2020","AMAZING! graphics and handling are awesome! Do buy a hard protective case and screen protector!!!! Save yourself the damage heartache!","Great gaming device!","Color: Yellow Style: Lite Console","","Verified Purchase","Twist Ranch Design Co.","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"3.0","08-Apr-2020","I know this won’t happen to everyone but my analog stick has started messing up after having the device for less than 3 months.","Analog problems after 2 months","Color: Gray Style: Lite Console","","Verified Purchase","Allie","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","31-Aug-2020","My daughter loves it and was happy to have it","Great gift item","Color: Turquoise Style: Lite Console","","Verified Purchase","Evonne Pratt","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","11-Apr-2020","Perfect! Great condition and is exactly what I wanted","Great buy!","Color: Yellow Style: Lite Console","","Verified Purchase","Sasha B Montney","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","24-Nov-2019","I love this handheld! Graphics are awesome and this system is well built! Definitely beats ps vita! Only drawback would be volume control, but easily overlooked with all of the good points about this handheld!","Great handheld!","Color: Yellow Style: Lite Console","","Verified Purchase","Tammy C.","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"4.0","08-Jul-2020","I like the game console so far but I decided to buy the game virtually instead of relying on a physical copy in the mail because it was was way too late as I asked for cancellation before it was actually delivered to my address.","Game Console is Good So Far -> Buy Game Virtually","Color: Gray Style: Lite Console","","Verified Purchase","Marina Stern","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","20-Jan-2020","works","as advertised","Color: Gray Style: Lite Console","","Verified Purchase","BlindsUSA","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"1.0","06-Jun-2020","The Switch started turning itself off on its own.  Then it wouldn’t stay on for more than a few seconds.  It doesn’t work at all now and it is a few days past the return window.  Not happy with how mush we spent and how long it lasted!","Didn’t last 3 months!","Color: Gray Style: Lite Console","","Verified Purchase","Cindy Barr","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
"
"5.0","25-Dec-2019","This dedicated version bring players in America to a brand new world of revision consoles. It really hit the ball on this one. I play games and it’s incredible to get your game on. I recommend this to new Nintendo players who was willing to try it out.","Portable lighter Verion of Nintendo Switch","Color: Yellow Style: Lite Console","","Verified Purchase","Austin Harris","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","30-May-2020","I loved how well care the package was made opening it made me think how caring the package was.","Perfect","Color: Gray Style: Lite Console","","Verified Purchase","Jordan Campbell","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"3.0","10-Mar-2020","Only 2 months old and it stopped working.","Not a good product","Color: Turquoise Style: Lite Console","","Verified Purchase","Zarndt","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","23-Sep-2019","Preorder the nintendo switch lite for our sons birthday. It is a great product. Easy setup. Quick charge. And fun to play on","5 out of 5","Color: Turquoise Style: Lite Console","","Verified Purchase","Cassandra Hunt","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","15-May-2020","It works lol","I mean it's a switch","Color: Gray Style: Lite Console","","Verified Purchase","Stormy","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","11-Jul-2020","Fast shipping, my sons way so happy","Fast shipping","Color: Turquoise Style: Lite Console","","Verified Purchase","Yanitza Carlson","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","23-Oct-2019","I must say the turquoise is a very bright vibrant color! And my son loves it! It was a great purchase!!!","My son won't stop playing it!!!","Color: Turquoise Style: Lite Console","","Verified Purchase","michelle shamblin","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
"5.0","01-Jan-2020","My kid love it","My kid love it","Color: Turquoise Style: Lite Console","","Verified Purchase","Amazon Customer","Nintendo Switch Lite - Turquoise","https://www.amazon.com/Nintendo-Switch-Lite-Turquoise/product-reviews/B07V4GCFP9/ref=cm_cr_dp_d_show_all_btm109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
"
