"rating","date","content","title","variant","images","verified","author","product","url"
"5.0","24-Jan-2020","Our 4-1/2 year old loves it!!  We knew she was a little young for it but she needed something to fill a little time during the day.  She stays busy doing activities and school type work but she needed some downtime that wasn’t just watching TV.  This is perfect.  Paw Patrol game was perfect for her to start learning how to play video games.  Since then, she has graduated to a Yoshi game that has her problem solving.  She only spends about 30-45 minutes On it a day, total.  We also downloaded some coloring books and puzzle games.  She loves those.  Highly recommend but watch the screen time.","Great, highly recommend!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Apasionado","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
"
"4.0","10-Jun-2020","I finally found a new Nintendo Switch on Amazon. I wasn’t happy how the price for a basic gray one was double the price, but I hoped for that price everything would be working perfectly. It was brand new in the original box and wrapping. Unfortunately, both joy cons have an issue with on button that it doesn’t work everytime you press the B and Down button.","Switch my joy cons please","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
"
"5.0","12-Oct-2020","Fun to play. Charges up fast and last long on the go. Has a good mix of new games and the classic games from nes, super nes and even sega. Available through the Nintendo store for digital download. No need to around cartridges.","Portable fun for the whole family.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","trim bush","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
"
"5.0","30-Jan-2020","I didn't think I'd like the switch after buying one for my son and seeing him play it. He said he liked it and I was still stuck on my WiiU.  However, I'm loving it right now! I love the handheld game that you can take with you if you would like and I love the console that I can play on my big if I'd like a. The only drawback is the little controller holder is quite small said sometimes uncomfortable if you play for extended periods. Other than that, I haven't found a flaw :)","Fun, portable, and a step up!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Darla H","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews
"
"5.0","11-Jan-2020","Love this! I hate video games yet I have played and actually enjoy it! I bought for my 12 year old daughter but had to buy 2 more controllers as my 3 and 4 year old boys play as well! Didn’t think they would be able to but they love it and actually comprehend how to play! Great game for the family and for all ages! Little kids and adults! Even my mom (grandma) played along!","Great for any age!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","jamie","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","13-Feb-2020","Absolute blast of a system. It is a genius design and the games are fun. I love table top mode where I can play Super Smash Brothers with other people or Mario party. It is a 3 in 1. A home console for the TV, a portable gaming device, and mini TV in itself. Not the most powerful console but it is definitely one of my favorites due to its features, comfort, and games.","Awesome","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Ryan","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"1.0","09-Jun-2020","The Nintendo Switch that I purchased arrived today and unfortunately, was returned today due to it being defective. It was advertised as a Nintendo Switch in brand new condition. However, the error code that displayed on the screen upon turning it on indicated otherwise. I called Nintendo to troubleshoot, but the switch was so defective that while trouble shooting it completely shut off and wouldn’t turn back on – not even to display the error code. The Nintendo representative assumed that I had this switch for quite some time because these are issues that any “brand new” switch shouldn’t have.","Defective; immediately returned","Style: Console Color: Neon Blue and Red HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/71wJGEwrkAL._SY88.jpg","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","06-Apr-2020","Received it Saturday which was super fast considering all that’s going on. My dtr played it the whole weekend. She loves it! She wanted a grey but received a color one. They sent a card of apology and $10! So thoughtful. She was happy just to get one cause they are all gone in the store. A little pricey but we all pinched in so should could have it. Worth it!","Awesome","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Deborah Knight","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","12-Feb-2020","Really well designed, sturdy and very fun to play solo or with my wife and kid. Mario Kart 8 I think we are up to now and loads of nostalgic fun. I 3d printed handheld controller grips for when we use the joycons for two players separately! Much more comfortable with big hands than holding the single joycon sideways. Really happy all around with the Switch.","Worth the money, and lots of fun to be had.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Gravestone","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","23-Apr-2020","This thing is Awesome, its a portable handheld and home console....its so much fun. I am currently playing the legend of Zelda and the graphics are so nice. The controllers are kinda not that great so I recommend also buying an actual controller. Other than that everything else works great, battery life is very good and the quality of the screen is nice.","Great Gaming System","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Alex M","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","07-Aug-2020","I bought this Nintendo Switch from this Seller. It was an Extra $145.00 than the original Retail Price of $300.00, but I believe that was because of the Switch Shortage that happened everywhere due to COVID-19. The actual Product I received was top notch though. It was packaged very well. I didn't have a problem opening it which I have had with some other Products which actually lead to me accidentally damaging those items. But no such problem here. The actual Switch itself was also in perfect condition. No scratches anywhere on any of it. And nothing was missing. It runs perfectly fine too. Nothing wrong with it whatsoever. I am very happy with it. The only downside, like I said, was the Price, but is understandable given the Pandemic and Shortage. So I'm giving this Five Stars. Great job!!","Great Product from a Trustworthy Seller!!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Christopher Robbins","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","15-Jan-2020","I’ve had a Nintendo Switch before, but I just replaced it and it came today! No damage was done to the console or any of the accessories inside as I got it out. Feels just as I remember it. I’m sooo excited to be playing Zelda again! The only thing I was unhappy about was that the delivery guy didn’t follow instructions I left to knock and ring doorbell. It was also raining and the step he left the packages on were getting wet. So I spent $320 on this just so it could have potentially gotten ruined if I hadn’t seen the truck or got a notice it had been delivered. Other than that, I love it!!! Highly recommend!!!","I LOVE MY SWITCH!","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Sarah Feuchter","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","21-Jul-2020","I've been looking to get a Switch for a while and thought that I had missed out due to the limited pandemic stock.  Thanks Amazon for letting me purchase the device at the proper retail value rather than getting gouged.  The product itself is well made, but I feel that the dock is rather cheap.  I would also have liked a longer power cord.","Great Family Fun","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","John Bowersox","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"5.0","04-Nov-2020","The Switch is a very good console and at this point in it's life cycle, there isn't much more to add. I will reinforce that the ability to take the console on the road is fantastic.  But my favorite feature by far is the the local wireless option.  There is something magical about being able take the console and then play Smash or Mario Kart against your friends while flying! If you can get at the MSRP, highly recommend.","Local Wireless is amazing","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","John","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews
"
"3.0","17-May-2020","It could be that I over looked it, but I wouldn't had bought it for the insane price had I known it was used.... but works fine and seemed brand new when I unboxed it.","Didn't know it was used","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Deanna Prince","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews
"
"5.0","01-Oct-2019","My oldest son wanted one of these last Christmas, but didn't get one...so my younger son decided he should have it for his birthday.  HE LOVES IT!!!!  All the games he USED to play when HE was 12 and 13....","Perfect","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","DanaEFox","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews
"
"1.0","16-Dec-2019","I was expecting a single game with the bundle but looks like it’s only console with one controller... how we need to suppose to play with two persons.","Single controller with no single game on it","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Suman","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews
"
